Id,Tweets,Lang,Location,Cleaned_text,textblob_polarity,vader_polarity
1225606002713563136,they will soon start countering that i can just see hannity vouching for the pleasant manliness he can smell in trump s presence,en,Top of the World,bmlewis they will soon start countering that i can just see hannity vouching for the pleasant manliness he can smell in trump s presence,Pos,Pos
1225600358426136577,christian faith soft and strong refuting strachan s unbiblical manliness myth,en,N.A,rt cslewisdaily christian faith soft and strong refuting strachan s unbiblical manliness myth https t co xlpgqp cuj,Pos,Pos
1225600236728541184,christian faith soft and strong refuting strachan s unbiblical manliness myth,en,"Oxford, England",christian faith soft and strong refuting strachan s unbiblical manliness myth https t co xlpgqp cuj,Pos,Pos
1225595711745482753,originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,en,N.A,rt warrior_male originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,Pos,Pos
1225594031100571649,a biblical man will not be the stern rough man that the world associates manliness with he will speak gently in all th,en,N.A,rt trevorsheatz a biblical man will not be the stern rough man that the world associates manliness with he will speak gently in all th,Pos,Pos
1225593418719678464,a biblical man will not be the stern rough man that the world associates manliness with he will speak gently in all th,en,"Marion, SC",rt trevorsheatz a biblical man will not be the stern rough man that the world associates manliness with he will speak gently in all th,Pos,Pos
1225592391492624384,originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,en,N.A,rt warrior_male originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,Pos,Pos
1225591903095336960,i sometimes think about the american evangelical who wrote a book on manliness that got adopted as required reading by a ca,en,Stranger Amongst ,rt andrewsshi i sometimes think about the american evangelical who wrote a book on manliness that got adopted as required reading by a ca,Neu,Neu
1225590936929001473,originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,en,N.A,rt warrior_male originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,Pos,Pos
1225590782804971520,how else are they going to declare their manliness,en,United Kingdom,emporersnewc skynews how else are they going to declare their manliness,Neu,Neu
1225589728063279104,i sometimes think about the american evangelical who wrote a book on manliness that got adopted as required reading by a ca,en,N.A,rt andrewsshi i sometimes think about the american evangelical who wrote a book on manliness that got adopted as required reading by a ca,Neu,Neu
1225587819931983873,manliness is desperately needed today our consumer culture is so corrosive that true manliness produced and nurtu,en,N.A,manliness is desperately needed today our consumer culture is so corrosive that true manliness produced and nurtu https t co s vfoxhtc,Neg,Pos
1225586886833557509,originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,en,"Miami, Florida",rt warrior_male originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,Pos,Pos
1225586883952074752,originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,en,United States,rt warrior_male originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,Pos,Pos
1225586690909233152,originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,en,"New York, USA",rt warrior_male originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone if you,Pos,Pos
1225586624916054016,originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone i,en,N.A,originally my main target was men but i really hope everybody reads it because manliness can be sought by anyone i https t co de degc h,Pos,Pos
1225585063561252864,that s something that i need to decide in any case my goal is to have the book based on manliness and be able to,en,N.A,that s something that i need to decide in any case my goal is to have the book based on manliness and be able to https t co unkrrty g,Pos,Neu
1225582856287784963,i sometimes think about the american evangelical who wrote a book on manliness that got adopted as required reading by a cartel,en,"Cochran, GA",i sometimes think about the american evangelical who wrote a book on manliness that got adopted as required reading by a cartel,Neu,Neu
1225582124335583232,podcast essential lessons from great wartime leaders the art of manliness,en,N.A,rt artofmanliness podcast essential lessons from great wartime leaders the art of manliness https t co hukxnvbrey https t co,Pos,Pos
1225577465638248451,you man that don t watch love island must think your the pinnacle of manliness allie,en,N.A,you man that don t watch love island must think your the pinnacle of manliness allie,Pos,Pos
1225572965254934529,then he even went on to play the literal personification of then current day manliness in his role of,en,N.A,glock gamer then he even went on to play the literal personification of then current day manliness in his role of https t co zdxb md o,Neu,Pos
1225572900054409217,this thread is beautiful plus i feel extra manly since i taught my son to do laundry and eat healthily not th,en,Eastern New England,this thread is beautiful plus i feel extra manly since i taught my son to do laundry and eat healthily not th https t co bvle tpwlf,Pos,Pos
1225571995615744000,i ve seem men who pride themselves on manliness who can t even bring themselves to admit they fucked,en,N.A,tradmanhood i ve seem men who pride themselves on manliness who can t even bring themselves to admit they fucked https t co dn m immb,Neg,Neg
1225571185007546368,as for being emotional don t ignore rage as an emotion which when expressed amp allow,en,EverywhereAllTheTime,callingbsonu speakerpelosi as for being emotional don t ignore rage as an emotion which when expressed amp allow https t co sllqpwzeth,Neu,Neg
1225570846330277890,boys cry boys are not weak for crying boys do not need to suck it up to prove their manliness crying is natural a,en,N.A,rt armysmagicshopp boys cry boys are not weak for crying boys do not need to suck it up to prove their manliness crying is natural a,Neg,Pos
1225567936447946752,john inman with the manliness of dale winton,en,N.A,notdcfcboss jamajestical john inman with the manliness of dale winton,Neu,Neu
1225565443039076353,i don t need anything more than my penis to be a man i don t need to do anything to prove i am a man i am a man and i,en,somewhere thinking,rt solomon_buchi i don t need anything more than my penis to be a man i don t need to do anything to prove i am a man i am a man and i,Pos,Neu
1225558340572524546,what i lack in manliness i make up for in availability,en,"Washington, DC",ginnyhogan_ what i lack in manliness i make up for in availability,Neu,Neg
